,dup_view_count,time_diff,vs,issu_ratio,c_label,user_id
0,0.009049773755656111,0.10377808901669187,0.7087958191549268,0.38095238095238093,2,007jdl
1,0.004273504273504272,0.038807704944019784,0.8307720545894277,1.0,1,01036908498
2,0.0050167224080267525,0.07871191972735594,0.42170758939462444,0.19230769230769232,0,01075260306
3,0.013986013986013984,0.2194744718187439,0.45250027795792624,1.0,1,02z90025
4,0.0,0.005273036425122891,1.0,1.0,1,02z90039
5,0.0,0.260159917138779,0.585699651851988,1.0,1,02z90299
6,0.012820512820512817,0.008654217390135544,0.6946733894973273,1.0,1,072300
7,0.011355311355311357,0.16997610796274715,0.5248472579140517,1.0,1,0920
8,0.0014245014245014218,0.15556750187751497,0.7353704596205952,0.9655172413793104,1,0a0447
9,0.0017482517482517446,0.20451099651180035,0.4606336143238908,0.391304347826087,0,100483
10,0.0,0.006097688075160079,1.0,1.0,1,100687
11,0.0,0.16669259092759214,1.0,1.0,1,1015
12,0.019230769230769232,0.11510458568432869,0.708069071732745,1.0,1,107522
13,0.0048076923076923045,0.249872783768764,0.8393976190134181,1.0,1,10abba
14,0.0,0.024933218664915446,0.5019195901182693,0.0,0,1117kyh
15,0.0048076923076923045,0.009453763778198686,0.8144187618763175,1.0,1,1129hsc
16,0.010256410256410255,0.06744360011897647,0.44669407532019756,0.5789473684210527,2,1130cch
17,0.0,0.01674094880097108,0.8809136680444121,1.0,1,113784
18,0.006410256410256415,0.06218427791158865,0.39795243289119414,0.0,0,116088
19,0.0038461538461538464,0.06387068347004139,0.3100435642323123,0.0,0,132461
20,0.007692307692307693,0.009479093863414292,0.9321096612215808,1.0,1,135506
21,0.006410256410256415,0.03846574372240811,0.5948074296641752,0.7142857142857143,2,136624
22,0.019230769230769232,0.015464723611460347,0.3616940032456801,1.0,1,13714
23,0.0048076923076923045,0.0058853264647049505,0.6570313639679066,0.5555555555555556,2,137718
24,0.038461538461538464,0.02175864383537402,0.5712892049598833,1.0,1,139761
25,0.0,0.09359364475533696,0.19654624691915906,0.0,0,140470
26,0.00623700623700623,0.0603261523612334,0.9657943514595654,0.9302325581395349,1,140914
27,0.0,0.08257651674350215,0.12896854341055652,0.0,0,141303
28,0.0,0.03541025566583522,0.9024893093634245,0.9411764705882353,1,142044
29,0.0,0.13951489118346344,0.7856446024799418,0.9,1,142330
30,0.005494505494505496,0.04579160600587669,1.0,1.0,1,142922
31,0.005494505494505496,0.027671854805553436,0.9330139382749819,1.0,1,144017
32,0.0,0.010562634829040608,0.8809136680444121,0.8888888888888888,1,145693
33,0.0,0.40205419711107915,0.6427410041332361,0.8333333333333334,1,146652
34,0.0,0.03439142323742835,1.0,1.0,1,157056
35,0.0048076923076923045,0.05313289420643676,0.7623301131236185,0.9444444444444444,1,161105
36,0.0,0.07198808077102554,0.8660278765499636,1.0,1,1676
37,0.0033444816053511683,0.02778715444145861,0.7688023926747942,0.8,1,18hawk
38,0.011834319526627217,0.14673194848425936,0.563396440825845,0.9411764705882353,1,193cm
39,0.004273504273504272,0.02408783831200655,0.892822301239971,0.9,1,1995tjdgus
40,0.0038461538461538464,0.0788291115650328,0.6557597641521098,0.5454545454545454,2,1onestone
41,0.0050167224080267525,0.04002787333842995,0.7550044858205414,0.8846153846153846,1,1steel
42,0.005197505197505198,0.02633500145837402,0.8832037898127889,1.0,1,1stone
43,0.0,0.00709281997751061,0.7734796190590382,0.2857142857142857,0,2002hufs
44,0.008361204013377928,0.11594541033326662,0.8524953388277379,0.896551724137931,1,21bae
45,0.0,0.14415881436701453,0.4975137700410557,0.5,2,221362
46,0.010650887573964492,0.007796504828179627,0.8385196698330787,0.9397590361445783,1,221426
47,0.0,0.017634148598536566,0.3047933053403514,0.0,0,221428
